Reaction	Acetate	Fructose	Galactose	Gluconate	Glucose	Glycerol	Pyruvate	Succinate
R_FEOXAMexs	2.458803613534675e-05	2.458803613534675e-05	2.458803613534675e-05	2.458803613534675e-05	2.458803613534675e-05	2.458803613534675e-05	2.458803613534675e-05	2.458803613534675e-05
R_GTHRDabc2pp	0.017085331033659	0.017085331033659	0.017085331033659	0.017085331033659	0.017085331033659	0.017085331033659	0.017085331033659	0.017085331033659
R_HPPPNDO	0.020824498328935	0.020824498328935	0.020824498328935	0.020824498328935	0.020824498328935	0.020824498328935	0.020824498328935	0.020824498328935
R_HPPPNt2rpp	0.0132890381947693	0.0132890381947693	0.0132890381947693	0.0132890381947693	0.0132890381947693	0.0132890381947693	0.0132890381947693	0.0132890381947693
R_FEOXAMtonex	0.004029587915546	0.004029587915546	0.004029587915546	0.004029587915546	0.004029587915546	0.004029587915546	0.004029587915546	0.004029587915546
R_HPPPNtex	1.4772727612799129e-05	1.4772727612799129e-05	1.4772727612799129e-05	1.4772727612799129e-05	1.4772727612799129e-05	1.4772727612799129e-05	1.4772727612799129e-05	1.4772727612799129e-05
R_HPYRI	0.0014270112495186	0.0014270112495186	0.0014270112495186	0.0014270112495186	0.0014270112495186	0.0014270112495186	0.0014270112495186	0.0014270112495186
R_HPYRRx	-2.384986856477354e-05	-2.384986856477354e-05	-2.384986856477354e-05	-2.384986856477354e-05	-2.384986856477354e-05	-2.384986856477354e-05	-2.384986856477354e-05	-2.384986856477354e-05
R_HPYRRy	0.0059603000818663	0.0059603000818663	0.0059603000818663	0.0059603000818663	0.0059603000818663	0.0059603000818663	0.0059603000818663	0.0059603000818663
R_HSDy	7.66172251790423e-06	7.66172251790423e-06	7.66172251790423e-06	7.66172251790423e-06	7.66172251790423e-06	7.66172251790423e-06	7.66172251790423e-06	7.66172251790423e-06
R_GTHRDabcpp	7.319501816448871e-06	7.319501816448871e-06	7.319501816448871e-06	7.319501816448871e-06	7.319501816448871e-06	7.319501816448871e-06	7.319501816448871e-06	7.319501816448871e-06
R_GTHRDtex	4.4772081930126655e-05	4.4772081930126655e-05	4.4772081930126655e-05	4.4772081930126655e-05	4.4772081930126655e-05	4.4772081930126655e-05	4.4772081930126655e-05	4.4772081930126655e-05
R_GTHS	1.177856235219994e-05	1.177856235219994e-05	1.177856235219994e-05	1.177856235219994e-05	1.177856235219994e-05	1.177856235219994e-05	1.177856235219994e-05	1.177856235219994e-05
R_GTPCI	6.506320738447927e-05	6.506320738447927e-05	6.506320738447927e-05	6.506320738447927e-05	6.506320738447927e-05	6.506320738447927e-05	6.506320738447927e-05	6.506320738447927e-05
R_GTPCII2	0.0288622146626009	0.0288622146626009	0.0288622146626009	0.0288622146626009	0.0288622146626009	0.0288622146626009	0.0288622146626009	0.0288622146626009
R_FEROpp	0.0027822359257276	0.0027822359257276	0.0027822359257276	0.0027822359257276	0.0027822359257276	0.0027822359257276	0.0027822359257276	0.0027822359257276
R_HSK	-0.0335932602414871	-0.0335932602414871	-0.0335932602414871	-0.0335932602414871	-0.0335932602414871	-0.0335932602414871	-0.0335932602414871	-0.0335932602414871
R_HSST	0.0020658486558522	0.0020658486558522	0.0020658486558522	0.0020658486558522	0.0020658486558522	0.0020658486558522	0.0020658486558522	0.0020658486558522
R_INStex	2.6712148641316108e-05	2.6712148641316108e-05	2.6712148641316108e-05	2.6712148641316108e-05	2.6712148641316108e-05	2.6712148641316108e-05	2.6712148641316108e-05	2.6712148641316108e-05
R_FESD1s	2.490425399483965e-05	2.490425399483965e-05	2.490425399483965e-05	2.490425399483965e-05	2.490425399483965e-05	2.490425399483965e-05	2.490425399483965e-05	2.490425399483965e-05
R_IPDDI	0.0001634111216922	0.0001634111216922	0.0001634111216922	0.0001634111216922	0.0001634111216922	0.0001634111216922	0.0001634111216922	0.0001634111216922
R_IPDPS	2.5541505395451975e-05	2.5541505395451975e-05	2.5541505395451975e-05	2.5541505395451975e-05	2.5541505395451975e-05	2.5541505395451975e-05	2.5541505395451975e-05	2.5541505395451975e-05
R_HSTPT	1.4058228884541106e-05	1.4058228884541106e-05	1.4058228884541106e-05	1.4058228884541106e-05	1.4058228884541106e-05	1.4058228884541106e-05	1.4058228884541106e-05	1.4058228884541106e-05
R_HXAND	5.1954309343596594e-05	5.1954309343596594e-05	5.1954309343596594e-05	5.1954309343596594e-05	5.1954309343596594e-05	5.1954309343596594e-05	5.1954309343596594e-05	5.1954309343596594e-05
R_HXAtex	0.0002923048386766	0.0002923048386766	0.0002923048386766	0.0002923048386766	0.0002923048386766	0.0002923048386766	0.0002923048386766	0.0002923048386766
R_IPMD	1.705987515936234e-05	1.705987515936234e-05	1.705987515936234e-05	1.705987515936234e-05	1.705987515936234e-05	1.705987515936234e-05	1.705987515936234e-05	1.705987515936234e-05
R_FESD2s	1.59570528817312e-06	1.59570528817312e-06	1.59570528817312e-06	1.59570528817312e-06	1.59570528817312e-06	1.59570528817312e-06	1.59570528817312e-06	1.59570528817312e-06
R_IPPMIa	3.3615770877854534e-05	3.3615770877854534e-05	3.3615770877854534e-05	3.3615770877854534e-05	3.3615770877854534e-05	3.3615770877854534e-05	3.3615770877854534e-05	3.3615770877854534e-05
R_FESR	4.72489379279331e-05	4.72489379279331e-05	4.72489379279331e-05	4.72489379279331e-05	4.72489379279331e-05	4.72489379279331e-05	4.72489379279331e-05	4.72489379279331e-05
R_IPPMIb	2.8505902664123185e-05	2.8505902664123185e-05	2.8505902664123185e-05	2.8505902664123185e-05	2.8505902664123185e-05	2.8505902664123185e-05	2.8505902664123185e-05	2.8505902664123185e-05
R_HXCT	0.1767579461795158	0.1767579461795158	0.1767579461795158	0.1767579461795158	0.1767579461795158	0.1767579461795158	0.1767579461795158	0.1767579461795158
R_LIPAabctex	1.1561448210267829e-06	1.1561448210267829e-06	1.1561448210267829e-06	1.1561448210267829e-06	1.1561448210267829e-06	1.1561448210267829e-06	1.1561448210267829e-06	1.1561448210267829e-06
R_HXPRT	0.169181615391556	0.169181615391556	0.169181615391556	0.169181615391556	0.169181615391556	0.169181615391556	0.169181615391556	0.169181615391556
R_HYD1pp	2.358725592050722e-06	2.358725592050722e-06	2.358725592050722e-06	2.358725592050722e-06	2.358725592050722e-06	2.358725592050722e-06	2.358725592050722e-06	2.358725592050722e-06
R_IPPS	3.1422787308209504e-05	3.1422787308209504e-05	3.1422787308209504e-05	3.1422787308209504e-05	3.1422787308209504e-05	3.1422787308209504e-05	3.1422787308209504e-05	3.1422787308209504e-05
R_ISETACabcpp	2.587956400192076e-05	2.587956400192076e-05	2.587956400192076e-05	2.587956400192076e-05	2.587956400192076e-05	2.587956400192076e-05	2.587956400192076e-05	2.587956400192076e-05
R_ISETACtex	2.3783802562950653e-05	2.3783802562950653e-05	2.3783802562950653e-05	2.3783802562950653e-05	2.3783802562950653e-05	2.3783802562950653e-05	2.3783802562950653e-05	2.3783802562950653e-05
R_K2L4Aabcpp	0.0079057836966606	0.0079057836966606	0.0079057836966606	0.0079057836966606	0.0079057836966606	0.0079057836966606	0.0079057836966606	0.0079057836966606
R_K2L4Aabctex	3.601742769820092e-05	3.601742769820092e-05	3.601742769820092e-05	3.601742769820092e-05	3.601742769820092e-05	3.601742769820092e-05	3.601742769820092e-05	3.601742769820092e-05
R_KARA1	0.0260706950709135	0.0260706950709135	0.0260706950709135	0.0260706950709135	0.0260706950709135	0.0260706950709135	0.0260706950709135	0.0260706950709135
R_HYD2pp	0.0336282203823454	0.0336282203823454	0.0336282203823454	0.0336282203823454	0.0336282203823454	0.0336282203823454	0.0336282203823454	0.0336282203823454
R_HYD3pp	3.5319843793742103e-06	3.5319843793742103e-06	3.5319843793742103e-06	3.5319843793742103e-06	3.5319843793742103e-06	3.5319843793742103e-06	3.5319843793742103e-06	3.5319843793742103e-06
R_LIPOCT	3.0032311915667834e-05	3.0032311915667834e-05	3.0032311915667834e-05	3.0032311915667834e-05	3.0032311915667834e-05	3.0032311915667834e-05	3.0032311915667834e-05	3.0032311915667834e-05
R_HYPOE	0.009987532880247	0.009987532880247	0.009987532880247	0.009987532880247	0.009987532880247	0.009987532880247	0.009987532880247	0.009987532880247
R_KARA2	3.610076075637476e-06	3.610076075637476e-06	3.610076075637476e-06	3.610076075637476e-06	3.610076075637476e-06	3.610076075637476e-06	3.610076075637476e-06	3.610076075637476e-06
R_KAS14	2.5541505395451538e-05	2.5541505395451538e-05	2.5541505395451538e-05	2.5541505395451538e-05	2.5541505395451538e-05	2.5541505395451538e-05	2.5541505395451538e-05	2.5541505395451538e-05
R_KAS15	2.6045106312305987e-06	2.6045106312305987e-06	2.6045106312305987e-06	2.6045106312305987e-06	2.6045106312305987e-06	2.6045106312305987e-06	2.6045106312305987e-06	2.6045106312305987e-06
R_LIPOS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_KDOCT2	2.7448832680852166e-06	2.7448832680852166e-06	2.7448832680852166e-06	2.7448832680852166e-06	2.7448832680852166e-06	2.7448832680852166e-06	2.7448832680852166e-06	2.7448832680852166e-06
R_KDOPP	2.382687128581226e-06	2.382687128581226e-06	2.382687128581226e-06	2.382687128581226e-06	2.382687128581226e-06	2.382687128581226e-06	2.382687128581226e-06	2.382687128581226e-06
R_HYXNtex	5.499581126243014e-06	5.499581126243014e-06	5.499581126243014e-06	5.499581126243014e-06	5.499581126243014e-06	5.499581126243014e-06	5.499581126243014e-06	5.499581126243014e-06
R_HYXNtpp	3.1125184242666296e-06	3.1125184242666296e-06	3.1125184242666296e-06	3.1125184242666296e-06	3.1125184242666296e-06	3.1125184242666296e-06	3.1125184242666296e-06	3.1125184242666296e-06
R_Htex	0.0079200678176087	0.0079200678176087	0.0079200678176087	0.0079200678176087	0.0079200678176087	0.0079200678176087	0.0079200678176087	0.0079200678176087
R_KDOPS	1.1375233084301526e-05	1.1375233084301526e-05	1.1375233084301526e-05	1.1375233084301526e-05	1.1375233084301526e-05	1.1375233084301526e-05	1.1375233084301526e-05	1.1375233084301526e-05
R_LIPOt2pp	1.1375233086971592e-05	1.1375233086971592e-05	1.1375233086971592e-05	1.1375233086971592e-05	1.1375233086971592e-05	1.1375233086971592e-05	1.1375233086971592e-05	1.1375233086971592e-05
R_KG6PDC	2.363379291532915e-06	2.363379291532915e-06	2.363379291532915e-06	2.363379291532915e-06	2.363379291532915e-06	2.363379291532915e-06	2.363379291532915e-06	2.363379291532915e-06
R_Kabcpp	1.4888944059644205e-06	1.4888944059644205e-06	1.4888944059644205e-06	1.4888944059644205e-06	1.4888944059644205e-06	1.4888944059644205e-06	1.4888944059644205e-06	1.4888944059644205e-06
R_Kt2pp	3.7863468243349664e-08	3.7863468243349664e-08	3.7863468243349664e-08	3.7863468243349664e-08	3.7863468243349664e-08	3.7863468243349664e-08	3.7863468243349664e-08	3.7863468243349664e-08
R_Kt3pp	0.0038108334305655	0.0038108334305655	0.0038108334305655	0.0038108334305655	0.0038108334305655	0.0038108334305655	0.0038108334305655	0.0038108334305655
R_Ktex	0.0215104069094281	0.0215104069094281	0.0215104069094281	0.0215104069094281	0.0215104069094281	0.0215104069094281	0.0215104069094281	0.0215104069094281
R_L_LACD2	2.867650604354717e-06	2.867650604354717e-06	2.867650604354717e-06	2.867650604354717e-06	2.867650604354717e-06	2.867650604354717e-06	2.867650604354717e-06	2.867650604354717e-06
R_I2FE2SR	2.628322765047327e-06	2.628322765047327e-06	2.628322765047327e-06	2.628322765047327e-06	2.628322765047327e-06	2.628322765047327e-06	2.628322765047327e-06	2.628322765047327e-06
R_I2FE2SS	6.403982368306804e-06	6.403982368306804e-06	6.403982368306804e-06	6.403982368306804e-06	6.403982368306804e-06	6.403982368306804e-06	6.403982368306804e-06	6.403982368306804e-06
R_I2FE2SS2	5.084438964848834e-06	5.084438964848834e-06	5.084438964848834e-06	5.084438964848834e-06	5.084438964848834e-06	5.084438964848834e-06	5.084438964848834e-06	5.084438964848834e-06
R_I2FE2ST	0.0042469606918171	0.0042469606918171	0.0042469606918171	0.0042469606918171	0.0042469606918171	0.0042469606918171	0.0042469606918171	0.0042469606918171
R_I4FE4SR	5.342529606029107e-06	5.342529606029107e-06	5.342529606029107e-06	5.342529606029107e-06	5.342529606029107e-06	5.342529606029107e-06	5.342529606029107e-06	5.342529606029107e-06
R_I4FE4ST	1.8706868900625075e-05	1.8706868900625075e-05	1.8706868900625075e-05	1.8706868900625075e-05	1.8706868900625075e-05	1.8706868900625075e-05	1.8706868900625075e-05	1.8706868900625075e-05
R_ICDHyr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ICHORS_copy1	-0.0512065770263938	-0.0512065770263938	-0.0512065770263938	-0.0512065770263938	-0.0512065770263938	-0.0512065770263938	-0.0512065770263938	-0.0512065770263938
R_ICHORS_copy2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ICHORT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ICL	0.0018063182214748	0.0018063182214748	0.0018063182214748	0.0018063182214748	0.0018063182214748	0.0018063182214748	0.0018063182214748	0.0018063182214748
R_ICYSDS	8.922036914647141e-06	8.922036914647141e-06	8.922036914647141e-06	8.922036914647141e-06	8.922036914647141e-06	8.922036914647141e-06	8.922036914647141e-06	8.922036914647141e-06
R_IDOND	0.0061333072858094	0.0061333072858094	0.0061333072858094	0.0061333072858094	0.0061333072858094	0.0061333072858094	0.0061333072858094	0.0061333072858094
R_IDOND2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_IDONt2rpp	2.0242662507607843e-05	2.0242662507607843e-05	2.0242662507607843e-05	2.0242662507607843e-05	2.0242662507607843e-05	2.0242662507607843e-05	2.0242662507607843e-05	2.0242662507607843e-05
R_L_LACD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_L_LACt2rpp	8.948039867746659e-05	8.948039867746659e-05	8.948039867746659e-05	8.948039867746659e-05	8.948039867746659e-05	8.948039867746659e-05	8.948039867746659e-05	8.948039867746659e-05
R_L_LACtex	7.987605399302792e-06	7.987605399302792e-06	7.987605399302792e-06	7.987605399302792e-06	7.987605399302792e-06	7.987605399302792e-06	7.987605399302792e-06	7.987605399302792e-06
R_LA4NTpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_LACZ	7.2451005568656094e-06	7.2451005568656094e-06	7.2451005568656094e-06	7.2451005568656094e-06	7.2451005568656094e-06	7.2451005568656094e-06	7.2451005568656094e-06	7.2451005568656094e-06
R_LACZpp	1.202680277364025e-05	1.202680277364025e-05	1.202680277364025e-05	1.202680277364025e-05	1.202680277364025e-05	1.202680277364025e-05	1.202680277364025e-05	1.202680277364025e-05
R_LADGMDH	1.0893721972222184e-05	1.0893721972222184e-05	1.0893721972222184e-05	1.0893721972222184e-05	1.0893721972222184e-05	1.0893721972222184e-05	1.0893721972222184e-05	1.0893721972222184e-05
R_LALADGLUtex	8.359826298023976e-06	8.359826298023976e-06	8.359826298023976e-06	8.359826298023976e-06	8.359826298023976e-06	8.359826298023976e-06	8.359826298023976e-06	8.359826298023976e-06
R_IDONtex	6.346675201663064e-06	6.346675201663064e-06	6.346675201663064e-06	6.346675201663064e-06	6.346675201663064e-06	6.346675201663064e-06	6.346675201663064e-06	6.346675201663064e-06
R_IG3PS	0.0192649881828804	0.0192649881828804	0.0192649881828804	0.0192649881828804	0.0192649881828804	0.0192649881828804	0.0192649881828804	0.0192649881828804
R_LALADGLUtpp	0.0137412458943001	0.0137412458943001	0.0137412458943001	0.0137412458943001	0.0137412458943001	0.0137412458943001	0.0137412458943001	0.0137412458943001
R_LIPOtex	0.0050605498468651	0.0050605498468651	0.0050605498468651	0.0050605498468651	0.0050605498468651	0.0050605498468651	0.0050605498468651	0.0050605498468651
R_LALALGLUtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_LALALGLUtpp	3.35221642013578e-05	3.35221642013578e-05	3.35221642013578e-05	3.35221642013578e-05	3.35221642013578e-05	3.35221642013578e-05	3.35221642013578e-05	3.35221642013578e-05
R_IGPDH	1.3320029663904276e-05	1.3320029663904276e-05	1.3320029663904276e-05	1.3320029663904276e-05	1.3320029663904276e-05	1.3320029663904276e-05	1.3320029663904276e-05	1.3320029663904276e-05
R_IGPS	3.859152759851023e-06	3.859152759851023e-06	3.859152759851023e-06	3.859152759851023e-06	3.859152759851023e-06	3.859152759851023e-06	3.859152759851023e-06	3.859152759851023e-06
R_LPADSS	0.0010369196791353	0.0010369196791353	0.0010369196791353	0.0010369196791353	0.0010369196791353	0.0010369196791353	0.0010369196791353	0.0010369196791353
R_ILETA	4.971221905066386e-05	4.971221905066386e-05	4.971221905066386e-05	4.971221905066386e-05	4.971221905066386e-05	4.971221905066386e-05	4.971221905066386e-05	4.971221905066386e-05
R_ILETRS	0.0030819027282363	0.0030819027282363	0.0030819027282363	0.0030819027282363	0.0030819027282363	0.0030819027282363	0.0030819027282363	0.0030819027282363
R_ILEabcpp	0.0024528842984026	0.0024528842984026	0.0024528842984026	0.0024528842984026	0.0024528842984026	0.0024528842984026	0.0024528842984026	0.0024528842984026
R_ILEt2rpp	-0.0276313917079336	-0.0276313917079336	-0.0276313917079336	-0.0276313917079336	-0.0276313917079336	-0.0276313917079336	-0.0276313917079336	-0.0276313917079336
R_ILEtex	0.0028378894642346	0.0028378894642346	0.0028378894642346	0.0028378894642346	0.0028378894642346	0.0028378894642346	0.0028378894642346	0.0028378894642346
R_IMPC	2.554150539545172e-05	2.554150539545172e-05	2.554150539545172e-05	2.554150539545172e-05	2.554150539545172e-05	2.554150539545172e-05	2.554150539545172e-05	2.554150539545172e-05
R_LALDO2x	0.0022367997254308	0.0022367997254308	0.0022367997254308	0.0022367997254308	0.0022367997254308	0.0022367997254308	0.0022367997254308	0.0022367997254308
R_LALDO3	6.212518842380933e-06	6.212518842380933e-06	6.212518842380933e-06	6.212518842380933e-06	6.212518842380933e-06	6.212518842380933e-06	6.212518842380933e-06	6.212518842380933e-06
R_LALGP	0.0012991112537808	0.0012991112537808	0.0012991112537808	0.0012991112537808	0.0012991112537808	0.0012991112537808	0.0012991112537808	0.0012991112537808
R_LCADi	0.0005862053827469	0.0005862053827469	0.0005862053827469	0.0005862053827469	0.0005862053827469	0.0005862053827469	0.0005862053827469	0.0005862053827469
R_LCARR	0.0040149709614075	0.0040149709614075	0.0040149709614075	0.0040149709614075	0.0040149709614075	0.0040149709614075	0.0040149709614075	0.0040149709614075
R_LCARS	2.554150539545172e-05	2.554150539545172e-05	2.554150539545172e-05	2.554150539545172e-05	2.554150539545172e-05	2.554150539545172e-05	2.554150539545172e-05	2.554150539545172e-05
R_IMPD	0.000586205382721	0.000586205382721	0.000586205382721	0.000586205382721	0.000586205382721	0.000586205382721	0.000586205382721	0.000586205382721
R_IMPtex	0.0005862053824832	0.0005862053824832	0.0005862053824832	0.0005862053824832	0.0005862053824832	0.0005862053824832	0.0005862053824832	0.0005862053824832
R_INDOLEt2pp	3.536870357576227e-05	3.536870357576227e-05	3.536870357576227e-05	3.536870357576227e-05	3.536870357576227e-05	3.536870357576227e-05	3.536870357576227e-05	3.536870357576227e-05
R_INDOLEt2rpp	1.8727869120297807e-05	1.8727869120297807e-05	1.8727869120297807e-05	1.8727869120297807e-05	1.8727869120297807e-05	1.8727869120297807e-05	1.8727869120297807e-05	1.8727869120297807e-05
R_INDOLEtex	-0.0002580327684287	-0.0002580327684287	-0.0002580327684287	-0.0002580327684287	-0.0002580327684287	-0.0002580327684287	-0.0002580327684287	-0.0002580327684287
R_INOSTt4pp	1.5327792026433424e-06	1.5327792026433424e-06	1.5327792026433424e-06	1.5327792026433424e-06	1.5327792026433424e-06	1.5327792026433424e-06	1.5327792026433424e-06	1.5327792026433424e-06
R_INSH	4.939146336730815e-06	4.939146336730815e-06	4.939146336730815e-06	4.939146336730815e-06	4.939146336730815e-06	4.939146336730815e-06	4.939146336730815e-06	4.939146336730815e-06
