Reaction	Glycerol	Succinate	Acetate	Fructose	Galactose	Gluconate	Glucose	Pyruvate
R_HEMEOS	-2.744076678380507e-09	-3.966419182773232e-09	-3.510984800419745e-09	-3.905141650575832e-09	-4.503360992002161e-09	-4.7759864368779615e-09	-3.921402953639121e-09	-3.524040552068771e-09
R_HEPK1	-1.813181203629758e-06	-2.287940142827297e-06	-2.729913051530973e-06	-2.477157410621891e-06	-3.23993088611081e-06	-3.050203221794325e-06	-2.5492576546719045e-06	-2.355441493062931e-06
R_GMHEPPA	-7.252724814502175e-06	-9.151760571246828e-06	-1.0919652206140926e-05	-9.90862964249016e-06	-1.2959723544410918e-05	-1.2200812887496736e-05	-1.0197030618753724e-05	-9.421765972462854e-06
R_GMPR	8.952612281113104e-06	5.71130443728746e-05	4.149989889507204e-06	2.143722359989424e-05	-1.0767093443941995e-05	0.000132285969281	0.0001268072554762	4.247988060589075e-05
R_HEPK2	-1.8131812036130945e-06	-2.2879401428104643e-06	-2.7299130515334507e-06	-2.477157410627024e-06	-3.239930886137609e-06	-3.050203221904678e-06	-2.5492576547401444e-06	-2.3554414930705074e-06
R_HEPT1	-1.813181203608088e-06	-2.287940142836754e-06	-2.7299130515349283e-06	-2.4771574105434166e-06	-3.239930886183949e-06	-3.0502032218354084e-06	-2.549257654699424e-06	-2.355441493039923e-06
R_FECRMtonex	1.706503256659076e-05	2.3710290228908277e-05	3.140599222842004e-05	1.5278190176066767e-05	3.664726679862014e-06	8.040583378481435e-06	8.271230580274366e-06	1.8993797420629e-05
R_GMPS2	3.69696714500856e-06	1.3678181255611872e-05	-8.944290276168505e-06	4.207594566041444e-05	-1.493721217050002e-05	7.008527012197816e-05	7.03776652529486e-05	1.804093930113424e-05
R_FEENTERR1	1.2935034641107012e-05	2.0127123129801398e-05	2.3246874698540484e-05	9.343222079390603e-06	1.1270714883770449e-05	6.122476052602462e-06	3.873246572800856e-06	1.4804990261787386e-05
R_GMPtex	1.131394742909242e-05	1.5468319101943906e-05	1.4474590923310717e-05	1.6086898130568406e-05	1.8652264909109484e-05	2.072631357272897e-05	1.6018870117817663e-05	1.400016037811369e-05
R_GND	0.0019183801270683	0.0014794429296274	0.0012434791677986	0.0041436264719672	0.00192583310951	0.0033009439446662	0.005349645597669	0.0029345314007085
R_GNK	4.376329960439131e-06	1.589689591298468e-05	3.31949078519426e-05	-1.3024367207566252e-05	-1.2572698824110384e-05	0.0087384849953895	-1.2161333600440714e-05	8.20815857789273e-06
R_HEPT2	-1.8131812036146583e-06	-2.28794014278962e-06	-2.729913051537872e-06	-2.477157410621224e-06	-3.2399308861039662e-06	-3.050203221878244e-06	-2.549257654706673e-06	-2.3554414930935688e-06
R_HEPT3	-1.8131812036218767e-06	-2.2879401428778983e-06	-2.729913051543945e-06	-2.4771574106048832e-06	-3.23993088614426e-06	-3.0502032218399977e-06	-2.549257654672254e-06	-2.355441493139149e-06
R_HEPT4	-1.8131812036198769e-06	-2.287940142817384e-06	-2.7299130515231567e-06	-2.4771574105758677e-06	-3.23993088614801e-06	-3.0502032218444857e-06	-2.5492576547518046e-06	-2.355441493118776e-06
R_HETZK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_HEX1	1.1741840532127346e-05	1.2079079690500915e-06	3.939839706244034e-05	6.649293391181266e-05	4.35344066834849e-05	2.593698898142499e-05	2.4808291457964985e-05	3.990199169656743e-05
R_HEX4	-2.95609150641786e-06	-5.60712413295737e-06	-4.062883673405924e-06	-5.641626003820002e-06	-7.687045237591448e-06	-7.790555178961102e-06	-6.152828921598925e-06	-5.355778139474527e-06
R_HEX7	-6.687066783947387e-07	-5.568025676049767e-06	1.5231494681514346e-06	-7.065704382228751e-06	3.798823450452269e-05	-5.371282374186845e-07	0.0001079093170282	-1.3228972000222754e-06
R_GOFUCR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_GP4GH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_GPDDA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_HEXt2rpp	-0.0010144900875576	-0.0001917360978424	-0.000138570509773	-0.0020119808463215	-0.0012038942183692	-0.0015962693571351	-0.0019522497996903	-0.0001612371201255
R_FEENTERR2	2.7047573835282458e-06	2.7292767971605605e-06	-9.985817171415165e-07	6.172141171060973e-06	3.919166703149014e-07	8.375082987768897e-06	8.220468955104302e-06	7.795578825837409e-07
R_GPDDA1pp	1.1518744628905484e-05	1.5222911643497962e-05	1.3528646253836466e-05	1.471784909377999e-05	1.5510980706517543e-05	1.829061073420387e-05	1.3824345955575632e-05	1.3791826916270755e-05
R_GPDDA2	-8.802153477502833e-06	-1.2765231682834232e-05	3.594509332744017e-06	2.041229484382218e-06	-1.223609112228695e-05	-1.3759132101483718e-05	-1.1275243832994744e-05	4.640640259602633e-06
R_FEENTERR3	-2.492349855376267e-06	-3.964801892900345e-06	-3.7757515344436353e-06	-3.980212680312894e-06	-4.894655081507666e-06	-4.370651260670893e-06	-3.677759251307106e-06	-3.960504148913102e-06
R_GPDDA2pp	4.733246402473954e-05	2.5148863921558736e-05	3.277814627870497e-05	3.111143223310567e-05	5.672008140194858e-05	4.656260962661709e-05	3.786383168065198e-05	3.9270619898562896e-05
R_HG2abcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_HG2t3pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FEENTERabcpp	2.459973646485262e-05	3.4691863758220666e-05	3.4241788455244595e-05	1.95514631182988e-05	9.70449235751262e-06	1.6149177877404714e-05	1.292708920711283e-05	2.0342564147150296e-05
R_HG2tex	-4.8572257327350605e-17	-4.8572257327350605e-17	-2.775557561562892e-17	6.938893903907228e-18	1.249000902703301e-16	2.0816681711721685e-17	-2.012279232133096e-16	-2.220446049250313e-16
R_GPDDA3	-8.694287996638412e-06	-9.023488749313233e-06	-3.826792624041184e-06	-6.077195272084453e-06	-8.066879645689157e-06	-9.767381453324888e-06	-7.751212966513147e-06	-7.766401118360266e-06
R_GPDDA3pp	2.029369968985516e-05	2.35973075174491e-05	1.766973525303555e-05	2.1266054918792847e-05	2.0781788650865323e-05	2.6208076717426537e-05	2.0990595082656204e-05	2.1451605558232483e-05
R_HISTD	-4.655208824355322e-07	9.753635673261024e-06	-8.030351824401136e-06	-5.349147177558973e-06	2.2303766709410504e-06	2.080160224509421e-06	-7.109223921452171e-07	-5.635465242130438e-07
R_FEENTERexs	2.777923263312389e-05	3.954075642374937e-05	3.786289943935683e-05	2.4611442132900565e-05	1.585643665778509e-05	2.424680988068709e-05	1.976817649627633e-05	2.5126025975902635e-05
R_HISTP	-4.6552088232470587e-07	9.75363567315442e-06	-8.030351824291398e-06	-5.349147177534121e-06	2.23037667087765e-06	2.0801602241533965e-06	-7.109223919558034e-07	-5.635465242177187e-07
R_HISTRS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_GPDDA4	-7.575149086861459e-06	-1.2529261775977808e-05	1.4148574748241778e-06	2.9352331347498656e-06	-1.3966732202139451e-05	-1.439014363007014e-05	-1.1850145426583922e-05	6.574386277545431e-07
R_HISabcpp	-8.67866419036407e-06	-1.279457359532902e-05	-1.0767886320487984e-05	-1.262180303149308e-05	-1.4291182592688505e-05	-1.5849713554084777e-05	-1.245557973658872e-05	-1.1628370997422832e-05
R_FEENTERtex	2.2243453652239072e-05	3.146666818683864e-05	3.078873082671761e-05	1.5468413053853628e-05	5.258966106602801e-06	1.3124262993597928e-05	1.0299606984761596e-05	1.7214774046895985e-05
R_GPDDA4pp	2.728040913987114e-05	1.0564155830258008e-05	1.4258347464473528e-05	1.2849688894141829e-05	7.223257558155641e-06	7.76849099720436e-06	6.05256670375128e-06	1.2350215682617435e-05
R_FEENTERtonex	2.459973646489462e-05	3.469186375825679e-05	3.424178845523637e-05	1.955146311830727e-05	9.704492357499029e-06	1.614917787744232e-05	1.2927089207046713e-05	2.0342564147176425e-05
R_GPDDA5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_GPDDA5pp	1.1518744629045682e-05	1.5222911643549553e-05	1.352864625369916e-05	1.471784909389344e-05	1.551098070634816e-05	1.829061073405288e-05	1.3824345955755624e-05	1.379182691624328e-05
R_HISt2rpp	6.808205379713744e-06	-3.488630672624643e-07	1.582701821364104e-05	1.4630054250612534e-05	8.194926878278552e-06	9.584144981145994e-06	9.965345290342126e-06	9.167424494907137e-06
R_HIStex	-1.870458810643294e-06	-1.3143436662581276e-05	5.059131893400681e-06	2.008251219064172e-06	-6.096255714592436e-06	-6.2655685725623855e-06	-2.490234446130002e-06	-2.460946502552685e-06
R_HKNDDH	4.980938376488711e-06	-2.125430097483714e-06	1.001640311437049e-07	-5.963876810854342e-06	-7.977701571482319e-06	-7.527096160591711e-06	-7.591257574653065e-06	7.286824470135566e-07
R_HKNTDH	3.119728115983603e-06	1.1294386087819262e-06	1.0792288697216424e-06	5.678794276579923e-07	-2.3760347783173218e-06	-2.194454189988e-06	-2.9391603410535327e-06	-3.830088783193064e-07
R_HMBS	-1.4373083380267202e-06	-2.061879060642488e-06	-1.8074859175467544e-06	-2.059178670878336e-06	-2.3638146500853866e-06	-2.565730273568267e-06	-1.953677589609271e-06	-1.8268717687480488e-06
R_HMPK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_HOMt2pp	-1.081611145506186e-05	-1.6086510570527112e-05	-1.3753720363397024e-05	-1.601593540821984e-05	-1.7548813666055453e-05	-2.0119426021789452e-05	-1.5196651328898911e-05	-1.4347737928361444e-05
R_GRTT	-1.5183791498145484e-08	-2.1986300870259327e-08	-1.9375637118427555e-08	-2.165679767737111e-08	-2.5013082844688334e-08	-2.6778210701185663e-08	-2.129610327605121e-08	-1.9571590663830682e-08
R_GRXR	0.0016427386071526	0.0002945695542974	0.0003416879185082	0.0022025052557426	0.0025025814112498	0.0017215977400568	0.0040376328867678	0.0003232693956203
R_FEENTERtpp	2.2243453652273225e-05	3.14666681867117e-05	3.0788730826684025e-05	1.5468413053808857e-05	5.2589661065650655e-06	1.3124262993480004e-05	1.0299606984900008e-05	1.7214774046794002e-05
R_GSNK	1.8487706207732e-05	3.4090164265074e-06	7.486780724302732e-06	1.2952273896460086e-06	0.0002535945065226	-5.979721631662287e-06	4.675143785752066e-07	-6.175936739337008e-07
R_HOMtex	1.0816111455327904e-05	1.608651057077859e-05	1.375372036321182e-05	1.6015935407995285e-05	1.7548813666064256e-05	2.011942602165445e-05	1.5196651328742984e-05	1.4347737928362136e-05
R_GSNt2pp	4.362537335716755e-05	5.800694378600403e-05	5.653937651450297e-05	6.220631533230379e-05	6.960851300300286e-05	7.937832508606015e-05	6.195332187785999e-05	5.19684195168194e-05
R_FEOXAMR1	1.017713750591436e-05	1.6118275672851267e-05	2.223331475512899e-05	8.039045356205954e-06	8.744553162483461e-06	3.825838130709072e-06	2.6210512474256943e-06	1.4374925873710552e-05
R_GSNtex	1.1569036578805423e-05	1.627322673410092e-05	1.4688666220404044e-05	1.6434683093494162e-05	1.906446725202099e-05	2.116157754000064e-05	1.6150978510043323e-05	1.4492558459915096e-05
R_FEOXAMR2	1.6584940314659904e-06	1.3391290492603924e-06	-1.4239561177401285e-06	5.079763776687328e-06	-8.452315912036455e-07	5.687499699631068e-06	6.4372955176505365e-06	3.386784149211891e-07
R_FEOXAMR3	-2.9709755306972504e-06	-4.604576738155944e-06	-3.989329913659914e-06	-4.373312352302098e-06	-5.594489984983545e-06	-5.439118362237068e-06	-4.238724471625585e-06	-4.1273700727000434e-06
R_GSPMDA	-6.072716683753866e-06	-9.72685974900695e-06	-7.815052175743859e-06	-9.360078962490369e-06	-1.1300027653396984e-05	-1.1085739709519575e-05	-9.04201811099075e-06	-8.821280855722821e-06
R_FEOXAMUtex	1.7729312013512445e-05	2.5705655967618947e-05	3.3640057447675275e-05	1.749099356100148e-05	4.609663172497793e-06	8.14843893602304e-06	9.639244587431269e-06	2.117246843136304e-05
R_GSPMDS	-6.072716683778754e-06	-9.726859749001328e-06	-7.815052175724157e-06	-9.360078962522144e-06	-1.1300027653399834e-05	-1.1085739709553648e-05	-9.042018110989138e-06	-8.821280855710334e-06
R_FEOXAMUtpp	1.7729312013506756e-05	2.570565596759286e-05	3.364005744764578e-05	1.749099356100411e-05	4.609663172507085e-06	8.148438936048197e-06	9.639244587410664e-06	2.117246843138012e-05
R_GTHOXtex	-1.5959455978986623e-16	4.8572257327350605e-17	2.42861286636753e-16	3.191891195797325e-16	-9.714451465470121e-17	-9.714451465470121e-17	3.4694469519536136e-17	-8.326672684688674e-17
R_HOPNTAL	8.100666492478138e-06	-9.959914887275658e-07	1.1793929009053016e-06	-5.395997383172284e-06	-1.0353736349816527e-05	-9.721550350626172e-06	-1.0530417915736387e-05	3.456735687050731e-07
R_GTHOr	0.0016314338571946	0.0002779375707986	0.0003275741763361	0.0021859368150214	0.0024842369787885	0.0017007585977368	0.0040219965594918	0.0003083733619315
R_FEOXAMabcpp	1.7729312013548264e-05	2.5705655967586763e-05	3.364005744768179e-05	1.7490993560960725e-05	4.609663172500037e-06	8.148438935959103e-06	9.639244587555894e-06	2.1172468431312748e-05
R_GTHPi	-1.1304749957918424e-05	-1.6631983498609772e-05	-1.4113742172204434e-05	-1.6568440720866968e-05	-1.8344432461261835e-05	-2.083914231942112e-05	-1.5636327276914564e-05	-1.4896033687961504e-05
R_HPPK2	-1.9472836547285238e-08	-2.8240634694661392e-08	-2.4790677675980232e-08	-2.7828806840877362e-08	-3.21850423614941e-08	-3.473720418692706e-08	-2.685966941999433e-08	-2.5181034741835392e-08
R_GTHRDHpp	9.533618494855991e-06	1.2709002358741706e-05	1.0780335974391212e-05	1.2396235403508125e-05	1.3136209570050588e-05	1.6395473844732235e-05	1.0891687534713276e-05	1.2660209504349034e-05
R_FEOXAMexs	2.295682617128591e-05	3.3389053169856344e-05	3.998782931714161e-05	2.6002008994153247e-05	1.4774654251356263e-05	1.9232733304589443e-05	1.890530838717131e-05	2.846056815514041e-05
R_GTHRDabc2pp	-9.079150244505804e-06	-1.4077991389352874e-05	-1.2332123865804246e-05	-1.3812911406420263e-05	-1.6877324463389764e-05	-1.727036099924335e-05	-1.4426433145804508e-05	-1.2270697767701884e-05
R_HPPPNDO	4.980938376461849e-06	-2.1254300974896327e-06	1.0016403118240287e-07	-5.963876810826186e-06	-7.977701571444856e-06	-7.527096160611465e-06	-7.591257574639798e-06	7.286824470256073e-07
R_HPPPNt2rpp	-1.0860546676002766e-06	-7.694209758498044e-06	-6.292783898439406e-06	-9.463770058797357e-06	-1.0347073068501947e-05	-1.2961211957619128e-05	-1.0240974152554316e-05	-5.456990815004732e-06
R_FEOXAMtonex	1.772931201354365e-05	2.5705655967607932e-05	3.3640057447686083e-05	1.749099356096385e-05	4.609663172524521e-06	8.148438935981045e-06	9.639244587489184e-06	2.117246843134463e-05
R_HPPPNtex	-1.0860546674901217e-06	-7.694209758650483e-06	-6.292783898409482e-06	-9.463770058878995e-06	-1.0347073068940615e-05	-1.2961211957526753e-05	-1.0240974152392336e-05	-5.456990815000395e-06
R_HPYRI	-0.0028436693408591	-0.0028181252786988	-0.0024035523048128	-0.0024766993898942	-0.0026673292325295	-0.0027389856949848	-0.0029473350345062	-0.0019213515454639
R_HPYRRx	0.0028505411342749	0.0028294596875538	0.0024121029912089	0.0024894166329823	0.0026803024564955	0.0027534041407448	0.002958132092676	0.0019317260134009
R_HPYRRy	-6.871793415715808e-06	-1.1334408854724e-05	-8.550686396136307e-06	-1.2717243087999036e-05	-1.2973223966024963e-05	-1.4418445759952418e-05	-1.0797058170157522e-05	-1.03744679369728e-05
R_HSDy	1.5297232399732325e-05	1.9924489927714006e-05	3.162321268487117e-05	3.032838181722328e-05	3.6246102527891753e-05	1.867944756445139e-05	1.6683247285976394e-05	1.7233380016166283e-05
R_GTHRDabcpp	-6.724954651835025e-06	-9.898367069307066e-06	-8.032434303105483e-06	-9.105985596275538e-06	-1.0709873662140054e-05	-1.2517374595869778e-05	-9.25924736840032e-06	-9.640322332107233e-06
R_GTHRDtex	1.1887814087542524e-05	1.688862667870855e-05	1.5080025537052288e-05	1.7103161213484486e-05	1.9303660371235157e-05	2.114846024812989e-05	1.6058873312067845e-05	1.5290584939667284e-05
R_GTHS	-2.3569396692994427e-06	-4.18359073896221e-06	-4.303200547038274e-06	-4.710830951411188e-06	-6.17195416112911e-06	-4.757762390023109e-06	-5.171107179587468e-06	-2.633899476466601e-06
R_GTPCI	-1.9472836492908112e-08	-2.8240634636385912e-08	-2.4790677620410443e-08	-2.7828806602262986e-08	-3.2185042422550016e-08	-3.4737203957996094e-08	-2.6859669896131593e-08	-2.5181034323747166e-08
R_GTPCII2	-1.1152506827453268e-08	-1.61828104410353e-08	-1.4186461920113405e-08	-1.5949110112733234e-08	-1.8454454187224143e-08	-1.9974144438580412e-08	-1.529217879796616e-08	-1.4437995820561318e-08
R_FEROpp	2.7768975445251752e-05	4.337533511586743e-05	5.496154865837063e-05	0.000511557378792	0.0002404755700459	0.0004345239031304	0.0008344599113628	4.6324154817797605e-05
R_HSK	3.450288871344465e-06	6.023820846647815e-06	-6.600295387593986e-06	-2.228560414340425e-06	-8.349123489712775e-06	1.4343177908738556e-05	8.36861811443023e-06	7.884500402356827e-06
R_HSST	-7.931409815894208e-06	-9.861800203587563e-06	-1.1269196933911136e-05	-1.2083885994517272e-05	-1.0348165372151164e-05	-1.290319945092474e-05	-9.855214072394744e-06	-1.0770142489579784e-05
R_INStex	1.138346279292964e-05	1.6331644902235418e-05	1.4734473773170624e-05	1.6633122719749132e-05	1.86882128280694e-05	2.087333562390565e-05	1.601725140879754e-05	1.4712375063738806e-05
R_FESD1s	0.0003664348851513	0.0007455747221464	0.0014070433340227	0.0004461513775791	0.0005809553568104	4.541569779556809e-05	0.0003824142348422	0.0007969919770425
R_IPDDI	3.991591235894074e-08	5.773011927350099e-08	5.1231476182829385e-08	5.70862737589461e-08	6.549011775046874e-08	7.014710995195076e-08	5.5668608252312276e-08	5.1479926069198864e-08
R_IPDPS	-5.6776171594061776e-08	-8.23288052045274e-08	-7.20914133817317e-08	-8.088605680150615e-08	-9.39119793605125e-08	-1.0080997071227429e-07	-7.945452151790138e-08	-7.324241403377943e-08
R_HSTPT	-4.6552088236108027e-07	9.753635673169255e-06	-8.030351824331134e-06	-5.349147177482642e-06	2.2303766708979914e-06	2.0801602241359303e-06	-7.109223919724742e-07	-5.635465241881717e-07
R_HXAND	8.127424048600511e-05	5.78546851305137e-05	0.0001051776868595	-3.357881476127297e-06	0.0001889686705192	4.076392511575307e-06	-2.729072205134227e-06	4.3437423488177744e-05
R_HXAtex	-0.0010244728865273	-0.0002065894585062	-0.0001489813103353	-0.0020257139380482	-0.0012207547328978	-0.0016135332052958	-0.0019659473492799	-0.0001734399021765
R_IPMD	3.705132025419686e-05	3.472321943566132e-05	4.57016252204836e-05	3.488968051026732e-05	8.854880037173946e-05	6.189776840921067e-05	5.5570599158831766e-05	3.4784244139545925e-05
R_FESD2s	3.743341241554222e-06	3.379032997601304e-05	3.0497894695014625e-05	6.191148292948776e-06	1.0240399038371163e-05	9.709925155831074e-06	6.01514292284747e-06	4.001448294811321e-05
R_IPPMIa	-3.70513202542673e-05	-3.472321943546845e-05	-4.57016252205511e-05	-3.488968051006472e-05	-8.854880037170373e-05	-6.189776840901523e-05	-5.557059915917671e-05	-3.478424413922224e-05
R_FESR	0.0007403564527867	0.0015587301042444	0.0028750824574356	0.0009046850517431	0.0011823915116975	0.0001102512459011	0.0007768587555313	0.0016740129199797
R_IPPMIb	-3.705132025423087e-05	-3.472321943537304e-05	-4.570162522049212e-05	-3.488968051003176e-05	-8.854880037181129e-05	-6.189776840901696e-05	-5.557059915926345e-05	-3.478424413919448e-05
R_HXCT	-8.664278085549978e-06	-1.2829575647197382e-05	-8.339683049738377e-06	-1.3455413179165336e-05	-1.64149616892055e-05	-1.6499307815428026e-05	-1.3631707909413974e-05	-1.0825662171431913e-05
R_LIPAabctex	3.986572862838569e-06	3.547171459157598e-06	7.652055420839171e-06	4.349697620847634e-06	9.348878421211348e-07	4.734979925569536e-06	2.6047081932448e-07	4.2210202778194846e-06
R_HXPRT	2.254233985156808e-05	3.640918283367533e-05	2.2480847767109173e-05	0.0001900293810577	1.506859851603138e-06	0.0001552967015092	0.0001576435000612	5.920072941185052e-05
R_HYD1pp	-8.238531358361467e-06	-7.612683682949911e-07	-3.689160099882444e-06	-1.0418174678499884e-05	-9.129866076505995e-06	-1.133244622323288e-05	-6.2308348034676594e-06	1.3852706130348335e-06
R_IPPS	3.705132025422024e-05	3.472321943544613e-05	4.5701625220405255e-05	3.488968051025612e-05	8.854880037173316e-05	6.189776840907662e-05	5.557059915881126e-05	3.478424413937657e-05
R_ISETACabcpp	-4.450472937941865e-06	-1.973294696628102e-06	2.778850878020384e-06	-1.0989947410357129e-05	-5.239274227735146e-08	-1.4514714178671495e-05	-1.2912528608969129e-05	-7.694913059909987e-08
R_ISETACtex	-4.45047293771289e-06	-1.973294696588912e-06	2.778850877994954e-06	-1.0989947410167122e-05	-5.239274237373026e-08	-1.4514714178730235e-05	-1.2912528609083929e-05	-7.694913068539978e-08
