Reaction	Fructose	Gluconate	Glucose	Glycerol	Malate + Glucose	Malate	Pyruvate	Succinate + Glutamate
R_EX_etha_e	-5.0315989442812224e-11	-1.4197860546927386e-09	-1.377468456285563e-10	-1.0151444532287066e-09	-5.550405654376261e-10	-3.064747173715454e-09	-6.801578564823651e-10	-2.3979191953966523e-10
R_EX_drib_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_csn_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_5mtr_e	3.4086616757616096e-08	1.1514128790014413e-07	9.329089666700089e-08	5.8534255134106715e-08	7.260521550665488e-08	4.880207760147402e-08	1.853959493315229e-08	3.0531470922714145e-08
R_EX_dtmp_e	3.6556616052519673e-08	1.2978862565645973e-07	1.032227350094685e-07	4.9987779629673556e-08	8.762807342985766e-08	7.217204865602852e-08	2.9196261606012885e-08	2.809114981343568e-08
R_EX_6pgc_e	2.485297578577872e-07	8.663482312390759e-07	7.465054945951845e-06	1.803311881437643e-07	0.0019209915579875	1.6924075676229962e-07	4.444555441281688e-08	3.76984205120671e-08
R_EX_ctbt_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_cu2_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_Larab_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ectoine_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_cys__D_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_cys__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_eths_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_cyst__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_Lcyst_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_cytd_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_abt__L_e	-3.3417773835695956e-10	-4.360656842107091e-09	-5.781058307543214e-10	-3.486795398808999e-09	-5.509249911750411e-10	-1.3106281122502617e-08	-4.1733760107803185e-09	-4.569631713308476e-09
R_EX_etoh_e	0.0065433733044974	0.001078722661099	0.0078167593282666	0.0041170207194754	0.005234484911349	1.574269797305496e-06	5.232741022217422e-07	5.59365836804981e-07
R_EX_dad_2_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_dcyt_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_fe2_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_dextrin_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_dha_e	4.302727577025788e-07	8.652843440960613e-07	1.4369024437411797e-06	3.493527887631522e-07	1.1194483481384476e-06	2.797222681688103e-07	8.09738306824908e-08	6.845041145336946e-08
R_EX_ac_e	0.0251300645983698	0.0256381327134276	0.0253279723928717	0.0201508053890549	0.0277850654980354	0.0211284928722628	0.0217032835469498	0.0152964669427425
R_EX_acac_e	6.476074467216168e-07	1.3573737272235735e-06	1.9357977171206614e-06	4.787218280445682e-07	8.208542482899687e-07	8.306722468393612e-07	4.6019404719397325e-07	3.726492551299313e-07
R_EX_fe3_e	2.5980096546307507e-11	1.5248300885839503e-10	1.1285244613801203e-10	1.0142951409330968e-10	9.256558367032319e-11	1.738194900513523e-10	5.7297742939166334e-11	5.425296670247271e-11
R_EX_ferrich_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_diact_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_djenk_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ferxa_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_fol_e	9.087052148937407e-08	4.450411240162617e-07	2.562563012373328e-07	1.819509398232498e-07	2.557218084055036e-07	4.469713645717972e-07	1.5834928026204316e-07	2.094230595236937e-07
R_EX_acgam_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_acmana_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_acnam_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_for_e	0.0170979059822106	0.0195049279862823	0.0175553772220686	0.016646700528507	0.0193267090052075	0.0176147790976626	0.0150541428265232	0.0102345358635059
R_EX_fru_e	-0.0299806086300866	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_actn__R_e	1.8158342421747298e-07	5.003024251264847e-07	4.764881539802889e-07	2.7304922155468266e-07	3.362375478731257e-07	2.728714289824689e-07	1.1612858572147957e-07	1.1202207811835374e-07
R_EX_ade_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_adn_e	2.656280741687593e-09	3.3964800794206367e-09	-1.7772741083725708e-10	-1.0663202695169177e-08	2.4533607233301834e-09	-2.262841648222326e-10	2.586285557275038e-09	9.344776199053492e-09
R_EX_akg_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ala_B_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ala__D_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ala_L_Thr__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ala_L_asp__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ala__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ala_L_gln__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ala_L_glu__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_L_alagly_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ala_L_his__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ala_L_leu__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_g6p_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_gal_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_galctr__D_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_galt_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_galur_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_gam6p_e	5.8343568150800496e-08	1.967441761009435e-07	2.154758800294659e-07	6.374489959535853e-08	1.693193186794485e-07	6.900842570960357e-08	2.3668749637825773e-08	2.399416603564219e-08
R_EX_gam_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_gbbtn_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_glc__D_e	0.0	0.0	-0.0282390858169069	0.0	-0.0268501828248084	0.0	0.0	0.0
R_EX_glcn__D_e	0.0	-0.0246384569217826	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_glcr_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_glcur_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_gln__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_glu__D_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_alaala_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_alltn_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_amp_e	1.6719479708547026e-09	-2.200516633547201e-09	-3.0258293019447366e-09	-1.2797771644863522e-08	-9.735120852006196e-10	-4.276614539698109e-09	1.6963743237981131e-09	8.040906624787958e-09
R_EX_amylase_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_fum_e	2.0708988600265722e-07	1.056949779810486e-06	5.409575489832285e-07	2.997431219699065e-07	0.0024272501907953	0.0036525044700647	6.014020826873738e-07	2.141438670492154e-06
R_EX_antim_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_g1p_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_glu__L_e	3.7167778517313562e-09	1.7159828936867856e-08	8.853079009058283e-09	7.234691284214545e-09	1.0510083018769626e-08	2.191615417694565e-08	7.130824967598191e-09	-0.0413420298839829
R_EX_arab__D_e	-1.9714501741649464e-10	-3.3653601472548317e-09	-1.3017670650871598e-11	-3.605811567661165e-09	-1.6675632670766794e-10	-1.171625385216755e-08	-3.6347735846161427e-09	-4.0746692522394465e-09
R_EX_arab__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_arbt_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_arg__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_argp_e	9.313041416501335e-09	3.57474560506722e-08	1.648957368111085e-08	8.329024755506141e-09	1.981154711662384e-08	4.635979671354725e-08	2.003274769580106e-08	9.126633743782655e-08
R_EX_arsenb_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_arsna_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_arsni2_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_asn__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_asp__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_bilea_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_btd_RR_e	1.9544186200768755e-06	9.482331358397984e-07	4.026491725441001e-06	7.33466516590958e-07	8.560586647808938e-07	3.164494579155168e-07	1.2542160535616496e-07	1.413916981810455e-07
R_EX_glx_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_buts_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ca2_e	2.4135127923985422e-11	1.4165451103775872e-10	1.0483828735696754e-10	9.422654323465451e-11	8.599208498050182e-11	1.6147579454117708e-10	5.3228779023362094e-11	5.040021872071421e-11
R_EX_cbl2_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_pur_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_pyr_e	1.452656803375241e-06	2.65729285490114e-06	3.015134289193604e-06	6.906187044521855e-07	0.0064947520103464	8.518128202047128e-06	-0.0413285230437202	9.273899469336822e-07
R_EX_cd2_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_gly_asn__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_cellb_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_cgly_e	2.1778670653334558e-08	1.331134948530355e-07	7.865950184001587e-08	8.412103843880106e-08	7.34346448495132e-08	1.3631914159040528e-07	4.038690594363891e-08	2.476987778567589e-08
R_EX_raffin_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_rib__D_e	4.5101779000078885e-07	1.0245304363729302e-06	3.980279247763215e-06	2.8765327903891205e-07	2.1257752064505983e-06	1.8911085753988166e-07	5.231635555670566e-08	4.4058365662036806e-08
R_EX_gly_asp__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ribflv_e	8.338627878938405e-08	3.864606258343589e-07	2.5121019892291213e-07	1.5105358443715513e-07	2.4586258158154534e-07	2.798349538643202e-07	9.168591579352398e-08	9.722038774790329e-08
R_EX_chitob_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_gly_e	3.0864877886125295e-07	1.4057012169643844e-06	8.187281015035291e-07	4.823498837706177e-07	1.6089266599897538e-06	2.217571605841579e-06	3.875109460919318e-07	0.0008152246733966
R_EX_chol_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_rmn_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_gly_gln__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_chols_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_chor_e	3.0287631087302956e-08	1.3089284431356696e-07	8.804524875657894e-08	4.7485268476826885e-08	9.486278744056025e-08	8.459140035114664e-08	2.7372012571047685e-08	2.1668771579603404e-08
R_EX_cit_e	1.8501298575822608e-07	1.1354966963946384e-06	5.171582623991155e-07	2.741472777290175e-07	0.0017599825650745	0.0013359952295603	4.0338901261216313e-07	0.0043236250792648
R_EX_salcn_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_gly_glu__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_sbt__D_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ser__D_e	2.012281684895334e-09	1.0937147283138e-08	6.43019498211617e-09	5.552445346719876e-09	7.024520907439015e-09	1.2382775631113976e-08	3.6806499823066085e-09	3.5775372615130922e-09
R_EX_citr__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_cmp_e	1.1413041503353653e-08	4.1058093086594166e-08	2.6936126206367144e-08	7.251642420767498e-09	2.8928778145468432e-08	3.0032432515200973e-08	1.2304559445358998e-08	1.8113287787562096e-08
R_EX_ser__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_gly_met__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_so4_e	-1.8158176172400345e-07	-7.129056123836297e-07	-5.532292903891178e-07	-3.982686323615592e-07	-4.542776800252335e-07	-4.203559409096669e-07	-1.5257361993606389e-07	-2.3022054707749762e-07
R_EX_spmd_e	2.2132988895718567e-07	9.57514848652445e-07	6.312462130485633e-07	4.811783215945774e-07	5.426638176050551e-07	7.022485197248127e-07	2.411525536766012e-07	3.862259736749247e-07
R_EX_co2_e	0.0555237257194447	0.0564511079801728	0.055232354689691	0.0350521371053478	0.0680689398363418	0.0731872262520744	0.0654706475743977	0.0552823499033727
R_EX_cobalt2_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_crn_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_cro4_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_srb__L_e	-4.688490829239618e-09	-2.963716316556141e-08	-5.739433866851555e-10	-1.9136391888872033e-08	2.6552073899653284e-10	-3.51175726282938e-08	-1.0806426491220108e-08	-1.0434719615943025e-08
R_EX_starch_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_subtilisin_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_succ_e	5.167377073730326e-07	2.337087009359597e-06	1.4094253452551769e-06	5.83435479092348e-07	1.3211374438473548e-05	4.4940572067115446e-05	7.905313908354647e-07	0.0027551631483962
R_EX_sucr_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_gly_pro__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_sula_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_taur_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_glyb_e	-1.914155481684591e-18	-1.0882794108304765e-18	-3.5486204099272505e-19	-1.833461399252569e-18	-2.0211636525245213e-18	2.8522599180401997e-18	-6.421510037421253e-19	-1.6648039826965764e-18
R_EX_thiog_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_glyc3p_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_glyc_e	0.0017594769379468	-4.175604029784253e-09	-1.1112440837788776e-09	-0.0337023705755265	-9.736253133972619e-10	-1.0532908419460757e-08	-3.4128723196818155e-09	-3.497731994331205e-09
R_EX_glyclt_e	4.7668412965508186e-08	2.3578987568963654e-07	1.344736522259298e-07	9.501109258251581e-08	1.4627593045223408e-07	2.374818900085572e-07	7.3710858950376e-08	9.4625941954375e-08
R_EX_glycogen_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_gmp_e	2.7432852749742313e-09	2.617533049467642e-09	-2.1338328176611001e-10	-1.1792388757742685e-08	1.954092725570007e-09	9.18384931201874e-10	3.58434258052773e-09	1.0190136882009284e-08
R_EX_gsn_e	5.06387043830029e-09	1.56094493949264e-08	6.297486407763785e-09	-7.018045963548718e-09	9.191810445931336e-09	1.3653553762718208e-08	7.2575462850289405e-09	1.6246367646234073e-08
R_EX_thr__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_gthox_e	-8.758749433813968e-09	-5.2804728210058296e-08	-3.1186851715105186e-08	-3.3207444761819524e-08	-2.9262814952921624e-08	-5.4475919222478784e-08	-1.6291749895327365e-08	-1.2764340009610252e-08
R_EX_thym_e	1.3570094430287446e-07	7.130745303934099e-07	3.926414425421919e-07	3.305999211943514e-07	4.167363908646849e-07	8.321839076309555e-07	2.845811822006536e-07	4.018462684010804e-07
R_EX_gthrd_e	-4.261171806544432e-09	-2.7504038445648225e-08	-1.6285798419336935e-08	-1.770614891036622e-08	-1.4909014945417163e-08	-2.7367303166202284e-08	-7.803406156127129e-09	7.588022515730645e-10
R_EX_thymd_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_gua_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_tmp_e	2.218615097051735e-10	-2.148870619408216e-09	-1.2145012222106755e-09	-1.552832626339486e-09	-3.704306931316734e-09	-3.56596226777926e-09	-2.244382604839961e-10	-1.4310352362863473e-10
R_EX_tre_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_trp__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_h2o2_e	8.758749419037071e-09	5.280472820513754e-08	3.118685171024966e-08	3.320744475837104e-08	2.926281495232416e-08	5.4475919215165217e-08	1.6291749892686915e-08	1.276434002189799e-08
R_EX_tyr__L_e	1.074657785383077e-07	4.386420369871434e-07	3.355342385950597e-07	1.9415374781349898e-07	2.880627674900821e-07	3.009009066408293e-07	1.071343809758029e-07	1.1182439652645288e-07
R_EX_h2o_e	0.0472334968502508	0.0554300602499563	0.0474599953832031	0.0646575362537984	0.0551731441781007	0.0464067454502415	0.0241605325551279	0.0088282519245846
R_EX_ump_e	1.692641235110726e-08	6.292246747140607e-08	4.5259623222619745e-08	1.6990100763882397e-08	4.660683970639886e-08	4.0675503469742314e-08	1.5197446066787536e-08	1.7656829409725224e-08
R_EX_ura_e	4.4563915004448436e-08	2.2891115209841763e-07	1.258354922692775e-07	9.246267606441773e-08	1.446903432649202e-07	3.462141397363596e-07	1.1955756818034121e-07	2.558347883371805e-07
R_3UMPt6	-1.9560944444080297e-08	-7.312509419862835e-08	-5.4718087155042345e-08	-2.0667320653477983e-08	-5.6117573317415737e-08	-4.795184656639084e-08	-1.747262749762779e-08	-2.0550824174347948e-08
R_EX_h_e	0.0551005274110959	0.0266417454601207	0.0529722783917312	0.0370825589090893	0.0330243896570114	-0.0279994248899847	-0.00455254843303	-0.0018601501241954
R_5MTRt2	-3.408661676529423e-08	-1.151412878964975e-07	-9.329089667789449e-08	-5.8534255130415775e-08	-7.260521551338829e-08	-4.880207759780376e-08	-1.853959493564039e-08	-3.053147091744424e-08
R_6PGCt6	-2.4852975785347176e-07	-8.663482312411264e-07	-7.465054945948735e-06	-1.8033118814528293e-07	-0.0019209915579875	-1.6924075676300054e-07	-4.4445554410466055e-08	-3.769842051026817e-08
R_EX_urate_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2HXMPt6	-1.0408340855860844e-17	0.0	6.938893903907228e-18	0.0	0.0	-6.938893903907228e-18	3.469446951953614e-18	0.0
R_EX_hexs_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2PGLYCt6	1.484166796406061e-09	1.1004623007987437e-08	7.450462809199809e-09	9.116753046933825e-09	6.641939696155896e-09	1.0939109132412916e-08	2.8752328573578004e-09	2.5565159537943583e-09
R_2PGt6	-2.527212590273942e-07	-1.066757952469105e-06	-8.743248183645802e-07	-3.969333239838002e-07	-1.0697901587190806e-06	-7.796432683476739e-07	-2.046555708755393e-07	-1.595478811809714e-07
R_3AMPt6	-2.23078072680849e-09	-4.794803269703163e-10	9.414016718944927e-10	1.1507488153345014e-08	-1.1373834166161776e-09	1.2115704446646891e-09	-2.594540353395569e-09	-9.647157756670356e-09
R_3CMPt6	-1.2509163527935074e-08	-4.5730538279775696e-08	-3.066761695633136e-08	-9.030927249076282e-09	-3.2523523943450705e-08	-3.378016728491917e-08	-1.3506408574892605e-08	-1.995710374388948e-08
R_EX_urea_e	1.4659034319914353e-07	1.0319878478042807e-06	4.035034504770028e-07	3.336555139765953e-07	5.95546256497163e-07	2.5833581871340884e-06	9.941305474351675e-07	3.2715769971605314e-06
R_EX_uri_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_val__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_xan_e	1.617471768542763e-08	7.696400415815132e-08	7.806145717624506e-08	4.0794829377173935e-08	7.471190210941155e-08	2.1581277383195134e-07	7.408685695659888e-08	3.2886120821579375e-07
R_EX_xtsn_e	1.0031754229383854e-08	3.952089884541365e-08	2.0837354781597273e-08	2.059889880947849e-09	2.374366381994634e-08	3.1257644109850313e-08	1.2425124103297966e-08	2.0655893410003213e-08
R_EX_xyl__D_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_zn2_e	-2.030184609542456e-18	-1.5298968492166493e-18	-1.88663243052464e-18	8.055326878653317e-19	-4.1556752802257084e-19	7.298745557800527e-18	-8.659558730332845e-19	1.2190427718346598e-19
R_3GMPt6	-4.439661950572661e-09	-1.1019822398344871e-08	-5.370709217633607e-09	7.872436261907591e-09	-7.465652342858453e-09	-1.1918170908509218e-08	-7.214177873138272e-09	-1.6733913327932063e-08
R_3PGt6	-4.3643836075343844e-07	-1.313084245009588e-06	-1.6545757315356011e-06	-4.5109408079377366e-07	-2.117976700445612e-06	-7.408088505481136e-07	-1.95628963528538e-07	-1.537500813365844e-07
R_ABTt_1	3.3417773409594176e-10	4.360656842561372e-09	5.781058201592693e-10	3.4867954010198154e-09	5.50924993125701e-10	1.3106281136765484e-08	4.173376012828189e-09	4.569631714690381e-09
R_F6Pt6_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_hg2_e	-1.2915689163572004e-18	-1.6226829422264868e-19	-2.781349049257073e-19	4.0695591331623286e-20	-1.3142910957147941e-18	7.463114582405353e-18	-6.222170265019067e-19	3.3943270495910047e-18
R_EX_his__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_hqn_e	4.844179592040187e-18	-1.780073192446448e-19	2.9885232545886083e-19	-2.27066418642792e-18	1.2259551199062088e-18	9.009964367961768e-18	-5.45343378119331e-19	6.05544650242946e-19
R_EX_hxan_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PHEt2r	-9.841015199268945e-08	-3.948966999234305e-07	-3.022712926521731e-07	-1.8164616023136348e-07	-2.519258174502048e-07	-2.6785230209519506e-07	-9.708412622433382e-08	-1.1020310733411699e-07
R_ACACt2	-6.476074467208492e-07	-1.3573737272232211e-06	-1.9357977171230445e-06	-4.787218280469241e-07	-8.208542482818215e-07	-8.306722468348626e-07	-4.6019404720265566e-07	-3.726492551307803e-07
R_EX_icit_e	2.0300785993703478e-07	1.2612563275006382e-06	5.695822850430511e-07	2.941268536846123e-07	0.0052947162463689	0.0048563031494519	4.2514872398141403e-07	0.0119904354278929
R_2S6HCCi	-2.003077444489934e-12	-1.1756644473869936e-11	-8.701090369959769e-12	-7.820273200948978e-12	-7.136949963266294e-12	-1.3401427275141796e-11	-4.417745805533959e-12	-4.183019665010828e-12
R_26DPAi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3AMBAt2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FDH	1.965333839064091e-05	4.469988020480367e-06	0.000257438194045	8.683862755972842e-06	9.15944599567962e-07	1.2783855427436909e-06	1.170289056793571e-06	7.889610824304593e-07
R_FDMO_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ile__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AAMYL_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_inost_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ins_e	6.587905231331196e-09	2.175544477443378e-08	1.163238809955918e-08	-2.957254158966798e-09	1.4227782982322714e-08	1.4914629362174922e-08	7.2757461424288955e-09	1.3843831127158348e-08
R_EX_istnt_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ABTA	-3.469446951953614e-18	0.0	0.0	0.0	6.938893903907228e-18	0.0	0.0	3.469446951953614e-18
R_EX_k_e	5.3188544818505434e-09	3.121755900656331e-08	2.3104068918450293e-08	2.076547218898828e-08	1.8950778314652528e-08	3.5585737075821695e-08	1.1730459905517911e-08	1.1107106123731114e-08
R_EX_lac__L_e	0.0128486562722627	0.0060759486107656	0.0099826898819705	0.0002618357845856	0.021580608575023	0.0003781015948619	1.0981507782043567e-06	2.014348430314951e-06
R_EX_lanth_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FBA	0.0048978458320925	0.0066102620708708	0.0113246328275547	0.0062589283004989	0.0110074221425	-0.000193249612673	-0.0019544261451631	-0.001566834458148
R_EX_lcts_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FBA2	0.0135371503317356	-7.03648028732573e-10	3.4388256131556716e-10	-0.0120921151042489	4.067734551971292e-10	-4.496028778444572e-09	-1.406369680434505e-09	-2.181796021627491e-09
R_FBP	0.0115462193513305	4.177637541708343e-06	2.220830171392499e-06	0.0058350487253039	1.6859839639794164e-06	0.0001975789263024	0.0019556444715104	0.0015690351162334
R_FCLT_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FDMO1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FDMO2_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FDMO3_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AB6PGH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ABUTD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_MACCOAT	1.751738016857185e-06	7.583246511403546e-06	7.547788555883894e-06	4.18972453809785e-06	1.9454749593354748e-05	4.681627007334377e-06	1.2754198909295522e-06	1.1699732627434845e-06
R_ACACT2r	-3.4627922730623435e-08	-2.129562656598416e-07	-1.0019153290005689e-07	-1.1938106876663301e-07	-1.1572028466022567e-07	-1.9035786132104443e-07	-5.504861113128646e-08	-4.016584741542428e-08
R_ACACT3r	-3.4627922758379004e-08	-2.1295626567024997e-07	-1.0019153286536243e-07	-1.1938106875969412e-07	-1.1572028467757289e-07	-1.9035786128981933e-07	-5.504861113822535e-08	-4.0165847446649305e-08
R_ACACT4r	-3.4627922813890155e-08	-2.1295626566331105e-07	-1.0019153275780956e-07	-1.19381068735408e-07	-1.157202846636951e-07	-1.9035786129675825e-07	-5.504861114169479e-08	-4.0165847446649305e-08
